PhraseId,Sentiment
23699,2
63942,2
85599,2
85466,2
44206,2
54417,2
26579,2
152284,2
21,2
149652,3
142741,1
72091,2
87645,4
90461,2
14087,2
14938,2
80423,2
145468,2
123196,1
96263,2
135279,2
142871,3
125222,1
17982,2
88402,1
102006,2
26398,4
132236,2
142045,2
12347,2
61852,2
116927,2
140357,4
3088,2
123214,2
46056,2
95405,2
8884,2
124999,1
130303,2
115631,3
50385,2
109140,3
143807,3
10026,2
15102,2
102929,2
146350,2
58604,2
97174,3
16201,2
121432,2
135295,3
64866,2
127967,2
63378,2
49674,3
116996,2
36319,3
8466,2
83260,2
46511,1
84020,2
39786,2
59311,2
113964,1
2195,1
23160,2
49610,1
10809,1
48547,2
122080,2
92043,2
27438,2
35908,0
155243,2
95859,2
98991,2
93802,3
129916,2
78619,3
113185,2
150015,1
73201,2
54517,2
151959,2
24410,1
144237,2
109130,2
25098,2
71687,2
124470,2
15939,2
3914,2
90458,3
127262,0
145841,2
146084,2
129500,2
14777,3
143038,3
90599,2
6454,2
58559,2
62171,2
112199,2
32091,1
34990,2
68483,2
77643,2
122349,3
53778,1
49722,2
134495,2
98144,2
1575,2
142664,2
110033,2
39119,2
21277,2
4116,2
37814,2
137710,3
18517,3
75772,2
81253,2
138004,2
56300,2
105538,2
154285,2
81955,2
34472,2
22250,2
119792,2
101727,3
137991,3
143830,2
82978,2
112723,4
76557,3
36090,1
118994,2
43966,2
82544,2
109774,2
22458,3
111205,4
71531,2
99803,4
152174,3
36207,2
154087,2
108608,3
147250,2
141072,2
8547,2
122030,2
36394,2
45838,1
146784,2
49083,2
2572,2
155759,2
2816,1
59068,1
38572,2
33731,2
118206,3
7960,3
75816,2
78143,2
42740,2
127167,2
16732,2
44369,2
90886,2
28480,2
143541,2
101775,2
119495,2
63587,2
145427,2
108377,2
32405,2
141922,2
117919,2
116900,2
109218,1
119999,2
150781,3
139171,2
118258,2
49282,2
97532,2
15724,2
61643,2
120229,2
47711,1
42430,2
69633,2
14888,2
37182,1
140006,2
11315,2
90528,2
143572,2
24626,2
76614,2
139826,2
140497,2
2410,3
15698,2
8212,2
135330,3
68334,2
78749,2
13706,2
149937,3
120894,2
103371,2
19544,3
125372,2
104325,2
80129,2
135148,2
25692,2
12691,2
133082,2
155283,2
5605,1
33506,2
1389,2
94115,1
65749,2
25666,2
113088,2
61745,2
73016,2
126758,2
36779,2
16431,2
76454,2
809,2
87569,1
63692,2
12169,2
36045,3
41664,2
64608,2
103876,1
81156,2
12406,2
153430,2
129057,2
45076,2
97227,2
1493,2
29292,1
122009,3
114876,1
148414,2
149063,2
47794,2
147554,2
76375,2
124702,1
133710,2
29033,2
5245,3
80906,2
138121,2
62338,4
126266,2
20588,2
104942,2
149053,2
134996,2
117989,2
116744,3
14821,2
18876,2
56657,3
18117,2
31736,2
61488,2
18347,2
4873,3
98562,2
21597,2
71809,1
19420,2
22396,2
95929,2
50057,2
34787,2
152784,2
123097,2
81566,2
60154,2
106809,2
3417,2
44416,2
73207,2
265,2
149877,2
87381,1
82389,2
152092,2
547,2
2256,1
130415,4
82112,3
45853,2
103411,2
149521,3
37090,2
88682,2
107845,2
73284,2
80243,2
31174,2
149065,3
154205,3
121057,2
135266,2
129014,2
137915,3
23456,2
1060,1
11484,1
48679,2
65136,2
104813,2
19272,2
99546,0
126220,2
9754,3
30089,2
61735,1
41498,2
52969,3
85517,2
17235,2
148607,1
154759,2
113827,3
131741,2
69210,3
61420,2
64361,2
10221,2
129778,1
66944,2
55074,2
95201,2
43843,2
133172,2
97857,2
38385,1
140028,2
144057,2
5062,2
151750,2
76897,2
86507,2
144515,2
86375,1
27846,2
22824,2
99650,4
26060,2
114943,2
97724,2
124734,2
54120,3
125907,1
58935,3
94253,2
92182,3
72065,2
20272,2
18006,3
73317,2
109577,2
106117,2
31887,1
17811,2
52054,2
31686,2
80159,2
12558,2
48454,2
88685,2
35203,2
22606,2
12437,2
104198,3
34454,2
67974,2
90737,2
86239,1
57342,2
148968,2
4233,2
41239,2
152389,2
35088,2
20032,2
87401,2
2368,2
142823,2
39156,2
22156,2
84667,2
127697,2
59203,3
91959,3
93903,3
77865,2
76112,1
74367,2
21212,2
155066,2
19103,3
122194,3
101706,2
4666,0
103052,3
53545,3
127818,2
38899,2
120246,2
73858,0
119338,2
51527,3
33771,2
92834,1
131269,2
50566,4
50982,2
107154,3
5865,1
1863,2
113788,3
98733,1
132588,2
26201,1
117369,2
68378,2
125105,1
70241,2
107934,2
30511,2
91434,1
33382,2
121038,2
149378,2
43995,2
119541,3
16105,1
57166,3
33055,1
144534,2
154673,1
8936,2
63861,2
101382,3
106900,2
111241,2
47249,2
13628,2
51277,2
121343,2
104322,3
82814,2
35941,2
128811,2
126697,2
68895,3
116254,2
63663,2
9903,2
152718,2
110176,1
154593,2
77073,2
31419,2
52313,2
42571,3
148571,2
78634,2
35952,2
73553,1
126918,2
118103,2
119509,2
118760,2
13668,1
70880,1
106782,3
143838,2
14774,2
119030,2
39982,2
93699,2
97821,2
25701,3
66282,2
67418,1
151144,1
17549,3
84381,4
29620,2
16896,2
146035,3
106605,2
44560,2
139430,4
153809,2
32448,2
17684,2
118251,2
117262,4
5617,2
150702,2
43600,2
123128,2
57049,2
136308,3
56071,2
88571,2
106220,2
69252,2
134507,2
46441,2
67127,2
37018,3
6916,2
139357,3
135007,2
54206,1
56090,2
89790,2
39962,2
153541,1
135034,2
89058,2
5131,3
77537,2
15540,1
124145,2
67730,2
86004,2
147638,4
49448,2
75168,2
139401,2
44074,2
42166,2
120751,2
56513,3
132179,2
155681,2
126721,2
64750,2
123769,2
3599,3
33333,3
29824,3
32165,2
60250,2
77349,3
80401,3
52965,3
50261,3
15688,2
37013,3
128525,2
147912,2
34590,1
69326,3
138021,2
71611,2
112135,2
176,2
95166,2
140481,2
30346,1
114641,2
118298,1
109667,3
95926,2
101781,2
120237,3
62873,3
19072,2
31283,2
122340,2
21147,2
79922,2
87447,2
53278,2
70140,2
131898,3
129913,2
9992,2
65287,2
58993,2
7821,4
81468,3
3714,1
119654,1
77593,3
119643,2
47598,2
109122,2
7157,2
15762,2
47213,2
120577,3
12034,2
152991,2
21593,2
34984,2
38118,3
150420,2
66859,3
108515,2
84169,2
108980,2
56837,3
17939,2
117337,2
14973,3
25298,2
112547,2
141908,2
135862,2
68129,2
99041,2
112194,2
136103,2
53333,2
109200,2
139111,2
95742,2
51141,2
59135,2
155902,0
19118,2
108317,3
55587,2
1225,1
56727,1
71686,2
8839,2
88451,2
89226,3
92722,2
135649,2
19737,2
78709,2
24999,2
44140,2
44682,2
90930,2
59376,2
27840,2
151718,2
102213,2
125468,2
137499,3
50631,3
50885,2
59126,2
37314,2
57913,2
90295,3
34753,2
89922,2
146572,2
121419,2
144364,2
152348,2
94885,2
97105,3
105818,2
27697,2
93308,2
77406,2
142026,3
49126,1
112978,2
133982,1
28775,2
120866,2
126298,2
80623,2
87147,2
27023,2
41357,1
20699,2
103540,3
106267,2
140058,2
68553,2
82005,2
62404,2
113473,1
82077,3
38581,2
129127,2
16655,2
23975,2
34539,2
19510,2
50156,3
109119,2
65421,2
67251,2
57843,2
118349,2
62757,2
66585,2
117528,2
33518,2
119106,2
89055,2
44840,2
34948,2
62933,2
79378,2
143883,2
70765,2
91017,2
24548,3
99934,2
57245,3
52810,2
85576,2
78970,1
128603,2
154827,2
134186,2
143474,2
129704,3
26289,2
105215,2
18184,2
107832,2
104338,3
10551,2
148352,2
113382,2
55393,1
55296,2
72047,2
109193,3
111545,2
49061,2
53666,1
69207,3
12910,2
3104,3
120981,2
32660,2
138907,2
145505,2
79504,3
57620,2
56100,2
117519,3
6360,3
73469,2
148686,2
152733,2
151039,2
66467,2
145970,1
96734,1
28261,2
109387,3
30352,2
56123,3
100107,2
52417,2
62283,2
101934,2
152355,2
71596,2
109149,2
92646,2
79575,2
9064,2
72157,2
45268,2
7636,3
95490,2
93474,2
25111,2
1502,1
74703,2
10128,2
141230,2
33109,2
155617,2
99419,2
13203,2
41481,1
151100,3
36587,3
145966,2
99895,2
124235,2
129969,2
30824,2
9549,2
106581,1
143219,2
66354,2
126527,2
18438,3
107025,2
77706,2
2402,2
120859,2
151626,3
117187,3
5670,2
33089,2
1585,2
1571,2
30434,2
70502,2
105677,3
94088,2
139749,2
154883,1
6110,2
76414,2
104117,2
8857,2
134949,1
131650,3
151061,2
7267,2
11234,2
87684,2
126843,2
73799,1
86758,2
4129,2
34806,2
120110,2
16687,2
14901,2
32879,2
33736,2
107189,2
18705,2
85380,2
18953,2
74329,1
10435,2
144335,2
30405,2
50639,3
110658,1
103242,3
132750,4
115814,1
72847,3
126985,1
83154,2
63583,2
101809,2
78021,2
147162,2
131827,2
58164,2
22466,2
100461,2
86429,2
137865,3
86446,4
46659,2
91138,2
148999,2
60863,3
129293,2
127085,2
75752,3
97387,2
2310,3
71026,3
78726,2
142794,2
30116,3
54804,1
11881,3
85898,2
3585,2
110651,2
99630,1
154868,2
102527,2
79104,2
108268,2
2187,2
120891,2
101179,3
20333,2
4050,2
14371,2
104996,2
103698,2
152575,2
58944,4
29475,2
137645,2
120052,4
62082,2
121696,2
30709,3
36290,3
70160,1
9164,3
22834,2
75791,3
20068,2
34455,2
54724,2
92634,3
31854,2
9667,3
72542,3
27941,2
16504,2
116312,2
55251,3
153188,2
51427,2
83364,2
79046,2
41514,2
4216,3
145803,1
22472,2
72309,2
66289,3
127942,2
8861,2
101218,3
3621,2
27315,2
46592,2
38213,2
392,2
128644,3
132553,3
130808,2
115803,2
8225,2
48817,2
128671,3
23316,2
73960,2
71213,2
116354,3
43910,2
102207,1
8458,3
93373,2
19444,3
144548,2
151063,1
100253,3
92600,1
68247,2
50667,2
134198,2
75471,2
36121,2
55757,2
114658,2
119725,2
32142,2
126237,2
71921,2
115234,2
34927,2
92088,2
7951,2
42841,3
126761,2
91225,2
124944,2
66725,2
11559,2
73101,2
61058,2
123333,2
128560,2
44594,2
16423,2
100175,3
6185,2
38955,2
31866,2
108720,0
150829,2
136184,2
73389,2
70938,2
90205,3
101223,2
11284,2
67719,2
3963,1
61993,2
149583,2
147466,3
81092,2
119915,2
13882,3
92712,2
148673,3
22630,3
72686,2
92415,1
45272,3
98782,2
111557,2
147839,2
137115,1
77345,2
94422,2
87576,4
34696,0
127124,2
114512,2
46988,2
35486,3
46225,2
148885,3
56188,3
76783,2
105457,2
58967,2
18123,2
148712,2
94225,2
107941,1
49018,1
33214,2
62507,2
71558,3
151721,2
46227,2
112180,2
116576,3
135110,2
45353,3
135559,2
17601,3
130327,2
117257,2
55450,2
36890,3
13236,2
28514,3
112988,1
149886,2
117699,3
10164,2
45289,3
54209,2
131732,2
26088,2
113350,1
142407,2
138195,2
95890,2
5630,1
21429,1
72017,2
50372,1
148294,2
93082,3
127468,2
16705,2
98627,3
49628,2
126710,2
92281,2
40165,3
96163,3
111717,3
9858,2
50180,2
63003,0
151954,2
1583,2
5074,2
90975,2
24262,3
57634,3
144208,2
59562,2
104881,2
65811,2
60551,2
123041,2
104747,2
141375,2
23146,2
135416,3
88923,2
13678,2
136278,2
127684,1
95728,2
138746,2
131351,2
5273,2
153157,2
4081,2
112401,1
118568,2
110050,2
110522,2
64038,2
57496,2
128623,3
75821,2
115697,3
138053,2
21449,2
129048,2
4293,2
70574,1
56925,2
139712,3
117049,2
152287,3
12161,2
32850,3
92441,2
55651,2
94714,2
13646,2
141804,2
84832,2
71910,2
16118,1
63597,2
95507,2
65308,2
152549,3
71011,3
3861,2
4176,2
94447,1
49647,2
64514,2
41536,2
37485,1
105691,2
8035,2
150208,2
87589,2
56762,3
11651,2
7301,2
18109,2
32509,2
148349,2
53296,2
95675,3
59959,2
66710,2
151321,2
61928,2
125505,2
121877,1
80972,1
53128,3
152601,2
41454,2
114014,2
714,2
16934,2
115184,2
71461,2
89322,2
142374,1
12119,2
16112,2
98714,1
43277,2
117804,3
97287,2
15695,2
38544,2
71175,3
62596,3
16300,2
76258,2
127579,3
136251,3
124182,2
155147,3
152689,1
27318,2
40590,1
72545,3
91027,2
43069,1
109830,2
91578,2
81993,2
149965,2
141053,2
50847,2
22574,2
91561,2
38798,1
66511,2
71307,2
34138,2
22253,2
149944,3
78437,2
58895,2
78775,2
54958,2
118131,2
149938,3
145552,2
95350,2
27062,3
146627,2
116182,3
57899,2
149979,2
101731,1
6684,2
116569,3
141189,3
141618,2
23045,2
143987,2
74868,3
50359,2
90287,2
110763,2
36212,2
79686,2
47683,2
31681,2
140355,4
83581,2
10121,2
84416,3
105071,2
146061,2
126806,3
3154,2
100371,2
40417,2
140298,1
20435,3
78532,2
23022,2
19994,2
36401,2
78895,2
20691,2
97288,2
118355,2
112110,3
126741,4
148672,3
153700,2
117877,2
27265,2
87268,2
105993,2
88705,2
35245,2
62181,2
57877,2
140368,2
53311,2
86460,2
48689,2
120953,2
96346,2
64655,2
50426,4
66616,1
43842,2
116241,2
129287,2
139851,2
77748,2
115275,2
95446,2
115727,3
19374,2
56408,2
74410,2
73813,2
3008,1
30188,3
20902,2
49405,2
64211,2
72099,2
97425,2
131169,2
142409,2
122438,2
35189,2
47161,2
87297,3
117333,2
113259,2
116176,2
70885,2
18632,2
75546,2
74150,1
16862,2
87578,3
17501,2
9532,3
2174,2
90506,3
62419,2
87926,3
9435,2
77269,2
53826,2
134678,2
48667,2
85807,3
136044,2
88805,3
147211,2
2972,0
97732,2
122937,2
110438,3
14245,2
3687,1
145176,2
25143,3
32503,2
113169,2
114514,2
13669,2
112571,2
101296,3
88680,2
43064,2
103036,2
50672,2
27836,2
52179,3
136388,3
137817,2
41913,2
90139,1
92286,2
24284,2
46201,2
59934,3
139894,2
150316,1
69530,2
97579,2
150708,2
57407,2
91588,2
73832,2
118527,1
91634,2
122271,2
67613,3
88901,2
98074,3
27881,2
97691,2
26817,2
26449,3
26631,2
5071,2
87962,3
92122,2
144881,3
59890,3
61160,2
56977,2
104953,2
36169,2
58565,3
120762,2
50098,2
144245,2
41911,2
83434,2
56515,2
142988,4
139078,2
84091,2
53046,2
37791,2
109994,1
18740,3
9359,2
150354,2
143326,2
115397,3
106835,2
49782,2
57673,4
60743,3
104961,2
146283,2
124484,2
18671,2
53631,2
154857,2
99615,2
79895,2
115127,4
71465,3
93337,1
80878,2
19635,2
149700,2
100270,2
51253,2
81292,2
8601,2
134847,2
55710,1
11687,2
42616,2
22282,1
104226,2
71499,4
96250,1
32450,2
73395,2
27550,2
91056,2
110130,2
92716,2
8186,2
93712,2
3644,3
11548,2
16963,2
98310,2
85942,3
120293,2
69623,2
92233,2
139922,2
155338,2
24677,4
74215,2
135779,2
132256,3
75246,2
114748,1
29692,2
81673,2
93266,2
63946,2
114378,2
60233,2
92515,3
11904,1
45027,1
28994,2
83222,3
24148,3
22460,2
107664,2
54718,1
68075,2
104241,2
45129,2
80794,2
88521,3
86552,1
43783,2
63840,2
15744,3
127375,2
99687,2
39707,2
116736,2
138572,3
55060,2
151454,2
61544,3
148404,4
136175,1
43684,3
29240,2
71673,2
40544,2
38485,2
15941,2
151527,3
75628,2
138358,2
150792,2
61879,2
141037,2
83375,2
28956,2
56630,3
97039,2
124778,3
139431,4
95889,2
28132,2
48553,2
146774,2
82034,2
15511,2
39000,2
76402,2
11752,2
74298,2
128286,2
22033,2
130700,2
142725,2
140136,2
34830,3
101955,2
80114,2
24776,3
84562,2
149308,2
104498,2
155445,2
70706,2
16847,2
155970,2
103024,3
38846,3
35742,2
18686,2
14405,2
79579,2
114970,3
125428,2
5653,2
109802,2
91921,2
86275,2
125002,2
9631,2
12787,2
113943,3
123526,3
148551,3
100122,2
89381,2
37895,2
13223,2
4542,3
125799,2
92660,2
88939,2
122433,1
42696,2
136624,2
62922,3
77502,2
93410,2
42789,3
42686,2
131863,2
93655,1
5327,2
31617,4
155799,2
34747,2
121812,2
64351,2
101958,2
61428,2
134702,2
132841,3
149229,3
49985,2
3366,2
60899,2
140819,2
9890,2
146135,3
126170,2
145387,2
69705,2
91210,2
49480,2
77787,1
76858,2
38308,1
127528,2
92307,2
48688,2
47399,2
2249,2
145716,2
145665,2
134445,1
122273,2
104635,2
135002,2
49553,4
6181,3
40192,3
132630,2
22689,1
90567,2
8190,2
9421,2
61642,2
65041,2
17064,2
138687,2
98995,2
31379,2
110226,2
55752,2
75755,2
74564,2
19143,2
66806,2
46112,2
30316,2
131906,2
3431,2
79934,2
101626,2
20860,3
2138,2
87803,2
135572,2
59667,2
111229,2
1335,2
102158,2
146475,1
95013,2
58089,0
152,2
149449,2
15193,2
79862,2
1729,2
107126,2
121177,2
57842,2
136452,2
46763,2
37008,2
126677,2
14340,1
64857,3
125913,2
55096,2
25183,2
22226,1
145614,2
127842,2
39791,2
49356,3
82785,2
97232,2
760,2
11960,2
119893,2
133967,2
29058,2
145566,2
154124,3
129167,3
33294,1
13615,2
5951,2
69596,3
21354,3
141898,2
100310,2
82432,2
14400,2
16672,2
48572,2
148453,2
60352,2
62860,2
10403,2
94354,2
89035,1
144421,2
41363,2
138244,2
112898,2
72835,2
78654,2
28883,1
108087,2
7948,2
107723,3
30321,2
58723,2
55840,2
107665,2
65386,2
29788,2
132130,2
18159,2
102495,3
27721,2
100897,1
10544,2
88512,2
126812,3
109816,2
133068,1
146648,2
112311,2
134376,2
11839,2
84201,2
145892,2
41059,2
67694,2
135563,2
81788,2
133851,2
61413,2
131096,2
154293,2
75634,2
110925,1
65466,2
121429,2
150248,1
121943,2
96663,2
83076,2
141844,3
61372,1
32118,2
104951,2
142923,3
116942,2
29858,2
39099,2
91994,2
54478,2
86268,2
105238,3
20226,2
153106,2
18756,1
128938,3
29268,2
48468,2
149200,2
75431,2
154339,2
40608,2
2000,2
35965,2
108942,2
86865,3
148068,2
7996,2
99528,2
86022,3
5565,1
1879,2
5543,2
109743,2
108705,4
101601,2
56692,2
48759,2
33775,2
151962,2
59894,2
94493,1
9386,2
102767,2
67091,2
65915,2
69268,2
50784,2
89321,2
91844,2
102894,3
128050,2
75945,2
120127,2
48783,2
101820,3
54499,1
92947,2
138445,2
60359,1
110022,2
72840,3
112872,2
155812,2
148835,2
114086,1
492,2
141058,2
131965,2
149809,2
60486,2
10022,2
41981,1
57619,3
136645,2
94100,2
130836,2
87872,4
79334,1
8011,3
64033,0
64288,2
22262,3
76826,2
50350,1
116919,2
142146,2
37415,2
30036,2
73747,2
142547,2
143808,3
114859,2
140370,2
140524,2
92034,2
100303,2
14438,2
154261,3
23390,2
115185,2
46447,2
43925,4
114764,2
75740,2
83172,2
146122,2
65678,2
141187,3
150926,2
1690,1
147705,2
82951,2
37044,2
88857,2
92918,2
142243,3
118007,2
43866,2
129977,2
10214,2
93014,2
20474,1
58585,2
79961,2
139844,2
53260,3
128606,2
121273,1
116272,2
49654,2
152099,2
65077,2
41156,2
67902,3
76797,3
132076,2
89164,2
110214,1
141894,2
113826,2
32050,3
152764,3
137532,2
27145,2
69583,3
66457,2
114924,2
78000,2
139043,2
82903,2
4761,3
154591,2
45534,2
131689,3
129159,1
46696,2
124891,2
115688,3
141300,1
146294,2
84669,2
110325,2
107177,2
48707,3
26395,2
13153,2
133150,2
38933,2
27471,2
111169,2
132698,2
6692,2
54962,2
126955,2
117555,2
135290,3
144887,2
89886,2
132419,2
121852,3
111679,2
104528,2
45493,1
148139,3
49759,2
43372,2
50140,1
105887,2
95642,2
133291,2
20398,2
22673,3
143568,2
4701,2
88964,2
29441,3
1710,2
152569,1
110790,3
12883,3
90596,3
34232,2
38269,2
66911,2
48692,2
51292,2
63986,2
64065,2
16517,2
45172,2
103392,2
39558,4
146106,2
54002,3
7782,2
144721,1
71152,2
8076,2
29435,2
94510,2
150991,3
126011,2
28622,3
127916,2
50128,2
126051,2
78043,3
101051,2
7661,3
139016,3
107496,2
33772,2
84641,2
29649,3
117191,3
12952,1
146717,3
97381,2
98066,2
93129,1
155618,2
75661,2
34790,3
138617,1
125208,2
116412,2
85321,2
27250,2
42658,2
118710,2
82548,3
41546,2
64809,2
98022,2
134342,3
138338,2
132009,2
74401,3
113246,3
71000,2
45444,3
67789,2
42627,2
88283,1
77216,3
115083,3
102611,2
26630,2
147023,2
56864,2
120983,2
14526,2
123841,3
45906,2
5744,2
125905,1
2227,3
96282,2
41841,2
54807,1
150542,2
84477,2
107428,2
123103,2
49167,2
30424,2
2299,2
2747,2
103908,2
136573,2
75455,2
71595,2
10882,2
27419,2
77524,2
126112,2
72538,2
13229,2
107176,3
144531,2
105190,2
98271,2
99466,2
136885,2
38654,2
113267,3
85122,3
58769,3
49577,2
70536,2
84872,2
67689,3
59716,2
98442,4
90472,2
83080,2
27784,2
28424,3
53721,2
26961,3
146391,1
87592,2
67969,2
26653,2
73829,2
38160,2
136666,2
18479,2
146079,2
68768,2
92839,2
28307,3
119616,2
11915,2
151038,2
80956,2
57183,2
34419,1
73708,3
124096,2
151573,2
87849,3
25984,1
72064,3
70428,2
71167,2
83928,2
70431,2
102431,2
65097,2
108341,3
138791,2
85211,2
24232,2
58109,2
38897,3
146554,2
148495,1
154501,3
149445,2
122483,2
2808,1
106454,2
106450,2
93164,2
123014,2
62088,2
24843,2
97183,3
144518,3
135663,2
29203,2
135651,2
32472,2
117873,4
18531,3
105744,2
61043,2
73472,3
152608,2
8278,2
132399,2
107263,3
109521,1
152436,3
51374,2
27184,2
110819,3
8845,4
97394,2
66885,2
8181,2
96022,2
58081,2
110861,2
61362,2
16247,2
2827,2
106608,2
135912,3
5642,1
58796,2
36155,2
14461,2
112742,2
96241,2
90821,2
32902,3
91280,0
155652,2
19290,1
57487,2
130533,2
34401,2
144123,3
98611,1
429,2
155480,2
59455,2
75197,2
51578,2
62287,3
2039,2
9339,2
30358,2
85679,2
3924,2
85747,2
10192,1
23082,2
56476,2
128417,0
75997,2
147743,2
74624,2
118383,0
17750,2
142150,3
61748,2
152310,3
22930,2
25278,2
138215,2
34157,2
33880,1
135014,3
29377,1
72701,2
106333,2
43243,2
48694,2
155004,2
38362,2
74944,3
92297,0
144997,3
86828,2
80305,2
117000,2
96332,2
37515,2
122761,2
101709,1
22627,2
147445,2
52835,2
107648,2
137008,2
12433,3
17302,2
788,2
16380,2
116273,2
69739,3
117330,3
119042,4
103525,3
154415,2
16619,2
21518,2
139745,2
82462,2
103190,2
70007,2
9742,3
129671,3
4094,2
131594,2
104501,2
63148,2
86575,2
76025,2
147020,2
36734,3
139502,2
98546,2
111672,2
56373,3
71846,1
120853,2
103862,2
36841,3
53576,3
84486,3
20934,2
31790,2
23907,3
150907,3
81290,2
100844,2
153817,3
16623,2
28007,1
77043,1
68837,2
129429,2
139104,2
20328,2
44420,2
7202,2
90950,3
82731,3
25574,3
81648,2
45913,2
44993,2
16210,2
17966,2
64235,2
23288,2
145482,2
26589,2
13265,3
2975,2
92453,2
116371,2
105261,3
85056,3
31595,2
9525,1
142935,1
25636,1
60880,2
108355,3
37680,3
70771,2
33507,2
58351,2
27548,2
4088,1
104675,2
57959,3
113282,4
33632,2
7599,2
52695,3
11102,2
132701,1
77494,3
43363,2
73435,2
22629,2
98878,2
50925,2
78791,2
7316,3
82687,1
128324,2
149134,2
54168,2
147305,3
11314,2
25031,2
145005,2
1331,3
48612,2
100772,1
127212,3
120049,3
93389,2
69642,3
73056,2
9960,2
14735,2
61730,2
34656,2
147630,4
137484,3
55294,2
64021,1
743,3
126249,3
27943,3
121294,2
26059,2
143340,3
22724,2
2328,2
103817,3
10083,2
58676,2
35214,1
56490,2
96794,1
151616,3
62606,3
79061,3
96884,4
36148,2
119961,2
139866,2
73075,2
98404,2
121176,1
142863,2
69958,2
88839,2
142651,2
6628,2
7629,3
110210,1
11007,2
9040,2
80433,1
110690,2
68503,3
71822,2
135878,2
82531,2
91362,2
134779,3
35405,4
75961,2
138650,1
82702,2
4110,2
141405,2
121251,1
103073,3
41804,2
118519,2
1369,2
16427,3
101436,2
140780,2
68421,2
145865,3
52763,2
66953,3
88948,2
123389,3
27708,2
78561,3
128821,2
155392,3
148029,2
33476,2
115808,2
80084,3
29532,2
65081,2
83955,2
151690,2
149123,3
47390,2
83853,2
98224,2
153880,2
122963,2
91377,3
86238,3
141772,1
38500,3
103669,3
146069,3
37901,2
129807,2
39363,2
63682,3
40360,2
113052,2
52796,2
2751,2
34243,2
111956,2
47072,2
145917,2
108683,3
30736,1
119987,1
152940,2
69055,3
81028,2
112387,2
75895,2
126456,2
82379,2
66164,2
27232,4
21680,3
14386,3
32910,2
58184,2
23415,1
153165,2
95886,2
132620,3
85629,3
92629,2
65855,3
11447,2
9698,3
65904,2
59330,3
63337,3
149793,2
72544,2
2846,4
107678,2
35146,2
119268,2
150182,2
22921,2
19128,3
121891,2
74170,1
141957,2
125767,2
54455,2
83362,2
61118,2
129311,2
123716,2
66629,2
2759,2
33617,2
132507,2
118880,3
44955,2
11472,3
135901,2
97396,2
18510,2
5529,2
65202,2
110829,2
61461,2
72462,2
84357,1
66348,2
72348,3
112251,2
60464,1
42105,2
122300,2
36344,3
136273,2
101776,2
75873,2
49863,1
135088,3
140608,1
54594,2
5738,2
76923,2
155589,2
56376,2
10701,3
120187,2
126261,2
48095,2
84010,2
43933,2
4082,2
70349,3
139244,2
98472,2
76526,2
134131,2
63365,2
114077,3
92001,2
57720,3
57486,2
15558,2
131974,2
54125,2
124973,3
146943,2
18731,3
141625,2
16843,2
116923,3
275,1
115953,0
89546,2
99743,2
108473,2
18564,2
112258,2
64064,1
46634,3
17234,2
126222,2
7564,2
96969,2
111913,2
77800,3
33673,2
141429,2
82413,3
79309,2
136389,3
97975,1
62866,2
57337,2
74569,3
107273,2
146748,2
51206,2
145714,2
72254,2
90840,1
103391,1
45858,2
124802,3
10155,3
104173,2
34710,2
12358,2
95698,2
96558,2
129596,3
68584,2
115972,3
79162,2
151734,3
78064,1
118858,2
19249,2
90736,2
58042,2
124431,3
97342,2
13384,1
97255,2
31149,2
39158,1
40747,2
35097,2
95530,1
78613,3
121638,2
36391,2
91654,2
5246,2
81238,2
110881,2
127071,2
146942,2
130033,1
117904,2
101305,3
48943,2
85637,1
138467,2
96886,1
26263,2
125681,2
50450,3
22447,2
13397,2
47776,2
130587,2
122011,2
91897,2
76394,1
18061,2
152988,1
80044,2
19205,2
13586,2
30486,3
81901,2
32343,3
101665,2
461,3
42755,2
140064,2
75430,2
140786,2
38377,2
123827,3
121355,2
31690,2
109673,2
124114,2
17243,2
75065,2
90670,3
11344,2
21255,2
34989,2
45526,2
37803,3
84928,2
138404,2
116928,3
86305,2
27417,2
36502,2
64516,2
147857,1
63585,2
16256,3
136734,2
26974,2
122774,2
112212,2
24091,2
60800,2
122187,2
12112,3
32504,2
46496,2
56083,2
31166,2
102882,2
89696,1
130464,1
149162,3
78205,3
120064,2
40977,3
151501,2
16127,2
55432,3
113223,2
45209,2
26428,2
114072,2
100366,3
2708,2
106764,4
106756,2
144797,3
27292,2
123980,2
28097,1
150404,1
82561,2
50550,2
138971,2
54060,1
45367,2
29596,1
136252,2
154185,2
121743,3
32124,2
101080,2
143003,3
83132,4
146287,2
78403,2
67458,2
118463,2
87438,3
81750,2
27543,2
147875,2
86547,2
90014,2
51297,2
88801,2
23641,2
12943,2
93046,2
22520,2
39046,2
76006,2
113634,2
102564,2
26102,3
127235,2
125095,2
37519,2
33099,2
149283,2
8234,2
116553,2
94642,3
27380,2
119752,2
126986,2
79534,3
48836,2
53300,2
30740,1
147826,3
116807,3
124555,3
140258,2
33881,2
152148,1
123790,2
86358,2
102657,2
18961,2
54773,3
81532,2
155732,2
7668,3
15083,2
68316,2
9591,2
129061,2
14230,2
121386,3
73818,2
39292,1
23751,2
110591,2
56435,2
150399,2
11834,2
76934,2
102696,2
111161,2
113233,2
15343,3
154189,2
127201,2
37452,4
40484,2
21240,2
32365,2
